date_time,maxtempC,mintempC,totalSnow_cm,sunHour,uvIndex,uvIndex,moon_illumination,moonrise,moonset,sunrise,sunset,DewPointC,FeelsLikeC,HeatIndexC,WindChillC,WindGustKmph,cloudcover,humidity,precipMM,pressure,tempC,visibility,winddirDegree,windspeedKmph
2009-07-28,23,15,0.0,15.9,5,5,40,02:00 PM,11:02 PM,05:20 AM,09:05 PM,12,20,20,20,16,48,61,0.0,1018,23,10,276,11
2009-07-29,27,12,0.0,15.8,6,6,47,03:18 PM,11:24 PM,05:22 AM,09:03 PM,10,21,21,21,13,21,52,0.0,1020,27,10,146,9
2009-07-30,26,17,0.0,15.8,6,6,55,04:31 PM,11:53 PM,05:23 AM,09:02 PM,11,21,22,21,21,20,52,0.0,1016,26,10,224,15
2009-07-31,23,12,0.0,15.8,5,5,58,05:38 PM,No moonset,05:25 AM,09:00 PM,9,19,19,19,9,14,53,0.0,1023,23,10,249,7
2009-08-01,27,11,0.0,14.5,5,5,69,06:33 PM,12:32 AM,05:26 AM,08:58 PM,9,21,22,21,13,15,46,0.0,1017,27,10,127,9
2009-08-02,33,16,0.0,14.5,6,6,76,07:17 PM,01:22 AM,05:28 AM,08:57 PM,14,26,26,26,13,17,51,1.2,1010,33,10,187,9
2009-08-03,23,16,0.0,11.5,4,4,84,07:50 PM,02:22 AM,05:30 AM,08:55 PM,15,19,20,19,16,56,80,3.6,1014,23,9,310,11
2009-08-04,25,14,0.0,14.5,5,5,91,08:14 PM,03:30 AM,05:31 AM,08:53 PM,14,20,21,20,15,13,69,0.0,1019,25,10,327,10
2009-08-05,26,14,0.0,14.5,6,6,98,08:32 PM,04:41 AM,05:33 AM,08:51 PM,14,21,22,21,12,25,66,0.0,1022,26,9,70,8
2009-08-06,27,14,0.0,14.5,6,6,100,08:47 PM,05:53 AM,05:34 AM,08:49 PM,15,22,22,22,12,20,69,0.0,1022,27,9,54,8
2009-08-07,29,17,0.0,14.5,6,6,87,09:00 PM,07:05 AM,05:36 AM,08:47 PM,14,24,24,23,16,20,58,0.0,1021,29,10,92,10
2009-08-08,29,17,0.0,14.5,6,6,80,09:12 PM,08:17 AM,05:38 AM,08:45 PM,12,24,24,24,16,18,48,0.0,1019,29,10,106,11
2009-08-09,27,17,0.0,14.5,6,6,73,09:24 PM,09:29 AM,05:39 AM,08:44 PM,10,23,23,23,15,15,46,0.0,1019,27,10,109,10
2009-08-10,29,17,0.0,14.5,6,6,65,09:37 PM,10:42 AM,05:41 AM,08:42 PM,11,23,23,23,14,14,49,0.1,1015,29,10,149,9
2009-08-11,24,17,0.0,13.5,5,5,58,09:52 PM,11:58 AM,05:43 AM,08:40 PM,14,20,21,20,15,40,70,0.5,1014,24,10,270,11
2009-08-12,22,16,0.0,12.4,4,4,51,10:10 PM,01:17 PM,05:44 AM,08:38 PM,13,19,19,19,20,46,73,0.4,1015,22,10,263,14
2009-08-13,22,14,0.0,13.5,5,5,44,10:36 PM,02:37 PM,05:46 AM,08:36 PM,11,18,19,18,19,38,67,0.1,1013,22,9,276,14
2009-08-14,22,12,0.0,14.5,5,5,36,11:14 PM,03:58 PM,05:47 AM,08:34 PM,9,17,17,17,14,21,62,0.0,1017,22,10,286,10
2009-08-15,27,12,0.0,14.5,6,6,29,No moonrise,05:11 PM,05:49 AM,08:31 PM,9,21,21,21,17,22,48,0.0,1017,27,10,201,11
2009-08-16,31,17,0.0,14.5,6,6,22,12:07 AM,06:09 PM,05:51 AM,08:29 PM,12,25,25,25,19,4,46,0.0,1013,31,10,245,13
2009-08-17,27,19,0.0,14.5,6,6,15,01:20 AM,06:53 PM,05:52 AM,08:27 PM,13,23,23,23,14,18,57,0.0,1012,27,10,284,9
2009-08-18,23,14,0.0,12.4,4,4,7,02:46 AM,07:24 PM,05:54 AM,08:25 PM,11,19,19,19,18,33,61,0.0,1019,23,10,297,14
2009-08-19,27,12,0.0,14.5,6,6,0,04:19 AM,07:47 PM,05:56 AM,08:23 PM,11,22,22,22,11,7,55,0.0,1024,27,10,128,7
2009-08-20,32,17,0.0,14.5,6,6,0,05:52 AM,08:04 PM,05:57 AM,08:21 PM,11,24,24,25,21,12,44,0.0,1021,32,10,133,14
2009-08-21,26,17,0.0,13.4,6,6,0,07:22 AM,08:20 PM,05:59 AM,08:19 PM,15,21,22,21,12,37,69,0.3,1018,26,10,237,8
2009-08-22,23,14,0.0,11.6,5,5,7,08:49 AM,08:34 PM,06:01 AM,08:17 PM,12,18,19,18,12,21,69,0.0,1022,23,10,262,8
2009-08-23,26,10,0.0,11.6,5,5,14,10:14 AM,08:49 PM,06:02 AM,08:14 PM,9,19,19,19,10,10,56,0.0,1024,26,10,105,6
2009-08-24,25,13,0.0,11.6,5,5,22,11:38 AM,09:07 PM,06:04 AM,08:12 PM,8,20,21,20,22,3,46,0.0,1017,25,10,119,15
2009-08-25,30,15,0.0,11.6,6,6,29,12:58 PM,09:28 PM,06:05 AM,08:10 PM,13,24,24,24,13,6,54,0.0,1011,30,10,149,9
2009-08-26,26,16,0.0,11.6,6,6,36,02:16 PM,09:54 PM,06:07 AM,08:08 PM,13,21,21,21,10,30,64,0.0,1015,26,10,270,7
2009-08-27,29,18,0.0,11.6,6,6,43,03:27 PM,10:30 PM,06:09 AM,08:06 PM,13,24,24,23,13,27,56,0.0,1016,29,10,199,8
2009-08-28,30,21,0.0,10.4,6,6,51,04:27 PM,11:16 PM,06:10 AM,08:03 PM,13,25,25,24,19,40,50,0.0,1011,30,10,226,13
2009-08-29,21,14,0.0,10.4,5,5,58,05:15 PM,No moonset,06:12 AM,08:01 PM,7,18,18,18,18,44,49,0.0,1016,21,10,257,14
2009-08-30,20,11,0.0,11.6,5,5,65,05:52 PM,12:13 AM,06:14 AM,07:59 PM,7,16,16,16,18,16,57,0.0,1019,20,10,253,13
2009-08-31,25,11,0.0,11.6,5,5,69,06:18 PM,01:19 AM,06:15 AM,07:57 PM,8,19,19,19,13,7,52,0.0,1020,25,10,192,9
2009-09-01,32,16,0.0,11.6,6,6,83,06:39 PM,02:28 AM,06:17 AM,07:54 PM,11,24,24,24,20,2,47,0.0,1013,32,10,163,13
2009-09-02,24,17,0.0,11.6,6,6,90,06:55 PM,03:41 AM,06:19 AM,07:52 PM,12,21,21,21,15,29,58,0.0,1014,24,10,222,10
2009-09-03,22,17,0.0,11.6,5,5,98,07:09 PM,04:53 AM,06:20 AM,07:50 PM,12,19,19,19,23,41,66,0.2,1003,22,10,189,15
2009-09-04,21,14,0.0,11.6,5,5,100,07:21 PM,06:05 AM,06:22 AM,07:48 PM,8,17,17,17,22,25,57,2.1,1005,21,10,224,15
2009-09-05,18,11,0.0,7.9,3,3,87,07:33 PM,07:18 AM,06:24 AM,07:45 PM,10,14,15,14,29,72,75,0.0,1012,18,10,253,19
2009-09-06,18,13,0.0,9.1,4,4,79,07:46 PM,08:31 AM,06:25 AM,07:43 PM,10,15,15,15,23,62,72,0.0,1021,18,10,251,16
2009-09-07,22,10,0.0,11.6,5,5,72,08:00 PM,09:47 AM,06:27 AM,07:41 PM,9,16,17,16,13,23,67,0.0,1024,22,8,200,8
2009-09-08,26,12,0.0,11.6,5,5,64,08:18 PM,11:05 AM,06:29 AM,07:38 PM,11,20,21,20,14,7,57,0.0,1024,26,10,151,9
2009-09-09,25,13,0.0,11.6,5,5,57,08:41 PM,12:25 PM,06:30 AM,07:36 PM,10,20,20,20,15,19,57,0.0,1024,25,10,127,9
2009-09-10,23,13,0.0,11.6,5,5,49,09:15 PM,01:45 PM,06:32 AM,07:34 PM,12,18,19,18,14,26,69,0.0,1027,23,10,276,10
2009-09-11,22,12,0.0,11.6,5,5,42,10:01 PM,02:59 PM,06:34 AM,07:31 PM,10,17,17,17,14,27,68,0.0,1028,22,10,175,10
2009-09-12,22,11,0.0,11.6,5,5,34,11:04 PM,04:01 PM,06:35 AM,07:29 PM,9,17,18,17,10,15,63,0.0,1024,22,10,246,7
2009-09-13,14,11,0.0,9.0,3,3,27,No moonrise,04:49 PM,06:37 AM,07:26 PM,11,11,12,11,17,65,91,0.6,1016,14,6,299,11
2009-09-14,18,10,0.0,10.3,4,4,19,12:22 AM,05:23 PM,06:39 AM,07:24 PM,10,14,14,14,18,67,80,0.1,1020,18,7,53,12
2009-09-15,21,13,0.0,10.3,5,5,12,01:50 AM,05:49 PM,06:40 AM,07:22 PM,11,16,17,16,24,38,70,0.0,1021,21,10,63,16
2009-09-16,23,13,0.0,11.6,5,5,4,03:21 AM,06:08 PM,06:42 AM,07:19 PM,12,17,18,17,19,34,72,0.2,1017,23,10,38,13
2009-09-17,20,11,0.0,11.6,4,4,0,04:50 AM,06:24 PM,06:44 AM,07:17 PM,9,15,16,15,15,15,67,0.0,1018,20,10,33,10
2009-09-18,21,9,0.0,11.6,4,4,0,06:18 AM,06:39 PM,06:45 AM,07:15 PM,9,15,16,15,13,8,69,0.0,1022,21,9,72,8
2009-09-19,22,11,0.0,11.6,5,5,0,07:44 AM,06:54 PM,06:47 AM,07:12 PM,8,17,17,17,18,6,57,0.0,1019,22,10,104,12
2009-09-20,26,11,0.0,11.6,5,5,3,09:09 AM,07:11 PM,06:49 AM,07:10 PM,13,20,20,20,9,3,66,0.0,1018,26,10,220,6
2009-09-21,22,12,0.0,11.6,5,5,11,10:32 AM,07:31 PM,06:51 AM,07:07 PM,12,17,18,17,11,31,75,0.0,1023,22,10,325,7
2009-09-22,22,10,0.0,11.6,5,5,18,11:53 AM,07:55 PM,06:52 AM,07:05 PM,9,17,18,17,14,9,63,0.0,1024,22,10,246,9
2009-09-23,20,13,0.0,8.9,5,5,26,01:08 PM,08:27 PM,06:54 AM,07:02 PM,12,17,17,17,18,43,69,0.1,1022,20,10,262,13
2009-09-24,19,12,0.0,11.6,5,5,34,02:14 PM,09:10 PM,06:56 AM,07:00 PM,9,16,16,16,15,14,65,0.0,1022,19,10,276,11
2009-09-25,19,10,0.0,11.6,4,4,41,03:08 PM,10:04 PM,06:57 AM,06:58 PM,10,14,14,14,12,27,77,0.0,1025,19,9,283,8
2009-09-26,21,9,0.0,11.6,4,4,49,03:49 PM,11:06 PM,06:59 AM,06:55 PM,11,16,16,16,7,6,74,0.0,1028,21,8,211,4
2009-09-27,23,8,0.0,11.5,4,4,56,04:20 PM,No moonset,07:01 AM,06:53 PM,11,18,18,18,7,2,68,0.0,1026,23,10,208,4
2009-09-28,18,10,0.0,7.2,4,4,64,04:43 PM,12:15 AM,07:02 AM,06:51 PM,11,15,15,15,19,50,76,0.0,1020,18,10,260,14
2009-09-29,15,9,0.0,7.2,3,3,71,05:01 PM,01:26 AM,07:04 AM,06:48 PM,12,13,14,13,21,76,88,3.3,1014,15,10,282,13
2009-09-30,14,6,0.0,11.4,3,3,79,05:15 PM,02:38 AM,07:06 AM,06:46 PM,6,10,11,10,13,43,73,0.0,1016,14,8,258,8
2009-10-01,13,10,0.0,5.7,3,3,83,05:29 PM,03:50 AM,07:08 AM,06:43 PM,8,10,12,10,29,78,76,0.1,1008,13,10,266,18
2009-10-02,11,7,0.0,7.1,2,2,90,05:41 PM,05:02 AM,07:09 AM,06:41 PM,6,6,8,6,21,71,86,0.6,1013,11,7,262,13
2009-10-03,15,5,0.0,10.1,4,4,98,05:53 PM,06:16 AM,07:11 AM,06:39 PM,6,9,11,9,27,56,75,0.0,1010,15,7,219,17
2009-10-04,16,11,0.0,10.1,4,4,100,06:08 PM,07:32 AM,07:13 AM,06:36 PM,6,11,13,11,36,40,64,0.0,1005,16,10,248,23
2009-10-05,15,7,0.0,11.2,4,4,88,06:25 PM,08:50 AM,07:15 AM,06:34 PM,4,10,11,10,16,26,62,0.0,1016,15,10,224,11
2009-10-06,13,9,0.0,7.1,4,4,80,06:47 PM,10:10 AM,07:16 AM,06:32 PM,9,11,12,11,16,63,84,0.6,1013,13,8,134,11
2009-10-07,21,14,0.0,8.6,5,5,73,07:18 PM,11:32 AM,07:18 AM,06:29 PM,16,18,18,18,25,67,87,1.2,1010,21,10,228,15
2009-10-08,17,9,0.0,8.6,4,4,66,08:00 PM,12:49 PM,07:20 AM,06:27 PM,11,12,13,12,19,57,90,0.3,1011,17,9,233,12
2009-10-09,14,6,0.0,11.0,3,3,59,08:58 PM,01:55 PM,07:22 AM,06:25 PM,6,10,11,10,14,8,73,0.0,1023,14,10,216,9
2009-10-10,12,5,0.0,10.1,3,3,51,10:11 PM,02:46 PM,07:23 AM,06:22 PM,5,7,9,7,19,51,76,1.1,1015,12,10,110,13
2009-10-11,10,9,0.0,7.0,2,2,44,11:35 PM,03:24 PM,07:25 AM,06:20 PM,8,8,10,8,16,91,93,4.3,1009,10,8,240,11
2009-10-12,10,5,0.0,7.0,2,2,37,No moonrise,03:52 PM,07:27 AM,06:18 PM,6,5,8,5,24,85,93,2.0,1010,10,8,282,15
2009-10-13,8,3,0.0,10.1,2,2,30,01:01 AM,04:12 PM,07:29 AM,06:16 PM,3,2,5,2,22,57,88,0.1,1022,8,9,325,14
2009-10-14,6,2,0.0,7.0,2,2,22,02:28 AM,04:29 PM,07:30 AM,06:14 PM,-0,1,4,1,29,60,73,0.1,1024,6,10,331,19
2009-10-15,4,3,0.0,5.4,1,1,15,03:54 AM,04:44 PM,07:32 AM,06:11 PM,2,-1,3,-1,31,96,87,2.6,1020,4,8,321,20
2009-10-16,3,2,0.0,5.4,1,1,8,05:18 AM,04:59 PM,07:34 AM,06:09 PM,2,-0,3,-0,19,87,96,3.0,1012,3,7,244,12
2009-10-17,8,3,0.0,5.4,1,1,0,06:41 AM,05:15 PM,07:36 AM,06:07 PM,4,3,5,3,13,96,95,0.7,1016,8,4,320,9
2009-10-18,9,3,0.0,10.0,2,2,0,08:04 AM,05:33 PM,07:38 AM,06:05 PM,4,4,6,4,14,57,88,0.3,1020,9,7,316,9
2009-10-19,10,1,0.0,10.6,2,2,0,09:27 AM,05:56 PM,07:39 AM,06:03 PM,2,4,6,4,13,27,79,0.0,1020,10,7,208,8
2009-10-20,9,1,0.0,10.6,2,2,7,10:45 AM,06:25 PM,07:41 AM,06:01 PM,2,3,5,3,16,13,82,0.0,1017,9,8,116,10
2009-10-21,8,2,0.0,8.7,2,2,14,11:57 AM,07:04 PM,07:43 AM,05:59 PM,3,3,5,3,16,55,90,0.1,1014,8,4,98,11
2009-10-22,9,3,0.0,7.1,3,3,21,12:57 PM,07:54 PM,07:45 AM,05:57 PM,4,3,6,3,22,69,87,0.2,1009,9,7,86,15
2009-10-23,8,5,0.0,3.8,2,2,28,01:44 PM,08:54 PM,07:47 AM,05:54 PM,5,5,6,5,8,98,94,3.1,1012,8,5,38,5
2009-10-24,10,3,0.0,8.7,3,3,36,02:18 PM,10:00 PM,07:48 AM,05:52 PM,6,6,7,6,9,60,91,0.0,1018,10,4,173,5
2009-10-25,12,7,0.0,5.4,2,2,43,02:44 PM,11:11 PM,07:50 AM,05:50 PM,8,8,9,8,18,71,92,0.2,1015,12,6,190,10
2009-10-26,13,8,0.0,7.0,4,4,50,03:04 PM,No moonset,07:52 AM,05:48 PM,8,9,10,9,20,83,89,0.5,1015,13,5,218,12
2009-10-27,12,10,0.0,3.7,3,3,58,03:20 PM,12:21 AM,07:54 AM,05:46 PM,9,9,11,9,17,87,88,0.3,1019,12,9,278,12
2009-10-28,11,8,0.0,3.7,2,2,65,03:34 PM,01:33 AM,07:56 AM,05:44 PM,9,10,10,10,7,90,92,0.1,1021,11,8,211,5
2009-10-29,9,4,0.0,5.4,2,2,72,03:47 PM,02:44 AM,07:57 AM,05:42 PM,7,7,8,7,13,67,92,0.0,1023,9,7,85,9
2009-10-30,8,1,0.0,8.7,2,2,79,03:59 PM,03:57 AM,07:59 AM,05:41 PM,2,2,4,2,13,43,89,0.0,1032,8,4,97,8
2009-10-31,7,-0,0.0,8.7,2,2,83,04:13 PM,05:11 AM,08:01 AM,05:39 PM,1,1,4,1,13,5,85,0.0,1030,7,6,123,9
2009-11-01,5,-2,0.0,8.7,2,2,97,04:29 PM,06:28 AM,08:03 AM,05:37 PM,-3,-2,2,-2,21,25,72,0.0,1020,5,10,137,14
2009-11-02,5,2,0.0,3.5,2,2,100,04:50 PM,07:49 AM,08:05 AM,05:35 PM,1,0,4,0,23,81,85,3.6,1004,5,7,145,15
2009-11-03,4,3,0.0,3.5,1,1,87,05:18 PM,09:12 AM,08:06 AM,05:33 PM,3,1,4,1,19,100,95,1.6,1000,4,6,121,12
2009-11-04,5,1,0.0,3.5,1,1,80,05:57 PM,10:32 AM,08:08 AM,05:31 PM,2,-1,3,-1,26,99,96,1.1,990,5,7,156,17
2009-11-05,10,6,0.0,3.4,2,2,72,06:51 PM,11:45 AM,08:10 AM,05:29 PM,6,5,7,5,22,72,91,0.1,998,10,8,192,13
2009-11-06,10,5,0.0,8.7,3,3,65,08:02 PM,12:42 PM,08:12 AM,05:28 PM,5,5,7,5,22,41,89,0.0,1008,10,9,184,13
2009-11-07,9,3,0.0,8.7,2,2,57,09:24 PM,01:25 PM,08:14 AM,05:26 PM,3,3,6,3,18,17,86,0.0,1004,9,8,146,11
2009-11-08,7,1,0.0,6.9,1,1,50,10:50 PM,01:55 PM,08:15 AM,05:24 PM,3,2,4,2,15,41,91,0.1,1008,7,6,88,9
2009-11-09,5,4,0.0,3.4,1,1,42,No moonrise,02:17 PM,08:17 AM,05:23 PM,4,3,5,3,15,100,92,1.0,1010,5,7,78,10
2009-11-10,8,3,0.0,5.2,1,1,35,12:15 AM,02:35 PM,08:19 AM,05:21 PM,4,4,5,4,13,71,93,0.0,1009,8,5,201,8
2009-11-11,7,5,0.0,5.1,3,3,27,01:40 AM,02:51 PM,08:21 AM,05:19 PM,5,6,6,6,4,70,91,0.1,1008,7,10,200,3
2009-11-12,9,5,0.0,8.7,3,3,20,03:02 AM,03:05 PM,08:23 AM,05:18 PM,5,5,7,5,12,65,91,0.2,1009,9,7,237,7
2009-11-13,9,5,0.0,8.7,3,3,12,04:23 AM,03:20 PM,08:24 AM,05:16 PM,7,6,8,6,16,65,94,0.2,1013,9,6,195,10
2009-11-14,13,8,0.0,6.9,4,4,4,05:44 AM,03:38 PM,08:26 AM,05:15 PM,8,9,10,9,24,63,86,0.0,1012,13,8,173,13
2009-11-15,13,8,0.0,8.7,3,3,0,07:05 AM,03:58 PM,08:28 AM,05:13 PM,8,9,10,9,20,38,87,0.0,1013,13,8,208,12
2009-11-16,10,6,0.0,8.7,2,2,0,08:24 AM,04:24 PM,08:30 AM,05:12 PM,8,8,9,8,15,62,94,0.0,1011,10,8,190,9
2009-11-17,12,9,0.0,6.9,3,3,0,09:39 AM,04:59 PM,08:32 AM,05:11 PM,10,10,11,10,17,81,94,2.0,1011,12,7,233,10
2009-11-18,10,8,0.0,6.9,2,2,3,10:43 AM,05:45 PM,08:33 AM,05:09 PM,7,6,9,6,40,73,84,0.9,1014,10,10,228,24
2009-11-19,13,8,0.0,8.7,4,4,10,11:36 AM,06:41 PM,08:35 AM,05:08 PM,8,8,11,8,31,61,81,0.5,1019,13,9,232,18
2009-11-20,13,6,0.0,8.7,3,3,18,12:15 PM,07:46 PM,08:37 AM,05:07 PM,5,8,10,8,26,5,74,0.0,1021,13,10,208,14
2009-11-21,14,9,0.0,8.7,3,3,26,12:45 PM,08:55 PM,08:39 AM,05:05 PM,9,10,11,10,18,38,89,0.0,1024,14,6,209,10
2009-11-22,13,8,0.0,6.9,4,4,33,01:07 PM,10:06 PM,08:40 AM,05:04 PM,7,8,10,8,26,51,81,0.0,1013,13,10,199,14
2009-11-23,11,8,0.0,3.2,2,2,41,01:25 PM,11:17 PM,08:42 AM,05:03 PM,5,6,9,6,39,69,78,0.0,1003,11,10,214,23
2009-11-24,11,9,0.0,3.2,2,2,48,01:39 PM,No moonset,08:44 AM,05:02 PM,7,7,10,7,37,89,83,0.3,1004,11,9,241,23
2009-11-25,13,10,0.0,8.6,4,4,56,01:52 PM,12:26 AM,08:45 AM,05:01 PM,7,9,11,9,34,45,78,0.0,1008,13,10,218,19
2009-11-26,11,8,0.0,8.5,3,3,63,02:04 PM,01:37 AM,08:47 AM,05:00 PM,5,7,9,7,30,45,74,0.1,1008,11,10,220,18
2009-11-27,9,6,0.0,3.0,2,2,71,02:17 PM,02:49 AM,08:48 AM,04:59 PM,4,5,8,5,34,65,76,0.1,1004,9,10,210,20
2009-11-28,9,6,0.0,4.9,2,2,78,02:32 PM,04:04 AM,08:50 AM,04:58 PM,4,5,8,5,31,80,76,0.0,1005,9,10,209,19
2009-11-29,11,6,0.0,6.8,3,3,86,02:50 PM,05:22 AM,08:52 AM,04:58 PM,4,6,9,6,31,50,71,0.0,1002,11,10,191,18
2009-11-30,7,5,0.0,4.9,3,3,93,03:15 PM,06:44 AM,08:53 AM,04:57 PM,3,4,6,4,17,57,83,0.0,998,7,10,218,11
2009-12-01,6,3,0.0,3.0,1,1,97,03:49 PM,08:06 AM,08:55 AM,04:56 PM,5,2,5,2,20,95,98,4.0,1005,6,4,293,12
2009-12-02,3,-1,0.0,8.0,1,1,100,04:37 PM,09:25 AM,08:56 AM,04:55 PM,1,-0,2,-0,14,55,92,0.0,1013,3,6,216,9
2009-12-03,5,1,0.0,8.0,2,2,88,05:44 PM,10:30 AM,08:57 AM,04:55 PM,1,-1,3,-1,23,47,89,0.0,1009,5,10,146,13
2009-12-04,2,-1,0.0,8.0,2,2,81,07:04 PM,11:20 AM,08:59 AM,04:54 PM,-1,-1,1,-1,13,42,86,0.0,1009,2,9,131,8
2009-12-05,3,-0,0.0,7.5,2,2,74,08:32 PM,11:56 AM,09:00 AM,04:54 PM,0,-1,2,-1,18,62,88,0.0,1014,3,6,183,11
2009-12-06,8,3,0.0,1.9,2,2,66,10:01 PM,12:21 PM,09:01 AM,04:53 PM,5,3,5,3,19,83,95,0.4,1010,8,5,173,11
2009-12-07,9,4,0.0,5.8,2,2,59,11:28 PM,12:41 PM,09:03 AM,04:53 PM,6,5,7,5,19,39,93,0.0,1012,9,6,219,11
2009-12-08,6,3,0.0,1.9,1,1,52,No moonrise,12:58 PM,09:04 AM,04:53 PM,4,2,5,2,16,91,96,1.5,1011,6,6,106,10
2009-12-09,6,5,0.0,1.9,2,2,45,12:51 AM,01:12 PM,09:05 AM,04:52 PM,5,5,6,5,7,85,94,0.2,1023,6,5,139,5
2009-12-10,4,2,0.0,1.9,1,1,37,02:12 AM,01:27 PM,09:06 AM,04:52 PM,3,1,3,1,17,87,96,5.4,1020,4,5,141,10
2009-12-11,4,0,0.0,5.8,1,1,30,03:32 AM,01:43 PM,09:07 AM,04:52 PM,1,-1,2,-1,22,83,93,0.8,1023,4,7,35,14
2009-12-12,2,-1,0.0,1.9,1,1,23,04:52 AM,02:02 PM,09:08 AM,04:52 PM,-1,-1,1,-1,10,73,90,0.2,1027,2,8,48,6
2009-12-13,-1,-4,0.0,5.8,2,2,15,06:10 AM,02:26 PM,09:09 AM,04:52 PM,-5,-5,-2,-5,10,40,80,0.0,1026,-1,9,109,7
2009-12-14,0,-4,0.0,1.9,1,1,8,07:25 AM,02:57 PM,09:10 AM,04:52 PM,-3,-4,-2,-4,11,85,90,0.0,1024,0,10,304,6
2009-12-15,1,-3,0.2,1.9,1,1,1,08:32 AM,03:39 PM,09:11 AM,04:52 PM,-2,-2,-1,-2,8,88,93,0.2,1021,1,6,97,5
2009-12-16,-1,-6,0.0,5.8,1,1,0,09:29 AM,04:31 PM,09:12 AM,04:52 PM,-4,-5,-3,-5,7,52,92,0.0,1014,-1,6,163,4
2009-12-17,-3,-7,0.1,1.9,1,1,0,10:13 AM,05:33 PM,09:13 AM,04:53 PM,-6,-7,-5,-7,11,85,92,0.2,1010,-3,5,149,7
2009-12-18,-7,-12,0.0,1.9,1,1,6,10:46 AM,06:41 PM,09:13 AM,04:53 PM,-13,-16,-10,-16,17,100,79,0.0,1011,-7,10,65,12
2009-12-19,-11,-14,0.1,1.8,1,1,13,11:11 AM,07:52 PM,09:14 AM,04:53 PM,-14,-15,-12,-15,9,99,86,0.1,1010,-11,10,143,7
2009-12-20,-9,-14,0.7,5.8,2,2,21,11:30 AM,09:02 PM,09:15 AM,04:54 PM,-13,-18,-12,-18,19,56,90,0.8,1004,-9,7,189,12
2009-12-21,-1,-7,0.4,1.8,1,1,28,11:45 AM,10:12 PM,09:15 AM,04:54 PM,-4,-8,-3,-8,24,80,92,0.5,1001,-1,8,206,15
2009-12-22,4,-4,0.2,1.8,1,1,35,11:58 AM,11:22 PM,09:16 AM,04:55 PM,-1,-6,-1,-6,30,92,96,0.3,992,4,8,177,17
2009-12-23,1,-3,1.6,1.8,1,1,43,12:10 PM,No moonset,09:16 AM,04:55 PM,-0,-3,-0,-3,14,64,97,1.9,998,1,3,268,8
2009-12-24,1,-3,0.0,1.8,1,1,50,12:22 PM,12:31 AM,09:17 AM,04:56 PM,-1,-5,-0,-5,24,71,95,0.6,1000,1,8,106,15
2009-12-25,6,1,0.0,1.8,1,1,57,12:36 PM,01:43 AM,09:17 AM,04:56 PM,3,-1,3,-1,36,98,95,0.7,989,6,8,185,21
2009-12-26,4,2,0.0,1.9,1,1,64,12:52 PM,02:57 AM,09:17 AM,04:57 PM,2,-1,3,-1,41,69,92,0.0,1003,4,10,237,25
2009-12-27,3,-1,0.0,3.8,2,2,72,01:13 PM,04:15 AM,09:17 AM,04:58 PM,-2,-3,1,-3,24,37,85,0.0,1004,3,10,207,14
2009-12-28,3,-0,0.0,1.9,1,1,79,01:41 PM,05:37 AM,09:17 AM,04:59 PM,1,-2,2,-2,26,78,94,0.8,1002,3,10,253,15
2009-12-29,0,-3,0.0,5.8,2,2,86,02:21 PM,06:57 AM,09:18 AM,05:00 PM,-2,-4,-1,-4,15,45,93,0.0,1008,0,5,166,9
2009-12-30,-1,-2,1.8,2.0,1,1,93,03:18 PM,08:09 AM,09:18 AM,05:01 PM,-3,-6,-1,-6,23,99,90,2.1,998,-1,6,78,15
2009-12-31,-1,-2,4.9,2.0,1,1,97,04:33 PM,09:08 AM,09:18 AM,05:02 PM,-2,-6,-1,-6,26,100,94,5.8,998,-1,6,68,17
2010-01-01,-1,-3,1.2,2.0,1,1,100,06:01 PM,09:51 AM,09:17 AM,05:03 PM,-3,-6,-2,-6,19,99,95,1.4,998,-1,4,41,12
2010-01-02,-1,-5,2.7,2.0,1,1,85,07:34 PM,10:22 AM,09:17 AM,05:04 PM,-3,-7,-2,-7,19,98,98,3.1,1011,-1,5,241,12
2010-01-03,-4,-15,0.1,5.8,1,1,77,09:05 PM,10:45 AM,09:17 AM,05:05 PM,-8,-10,-8,-10,9,49,99,0.2,1020,-4,2,99,5
2010-01-04,-6,-17,0.0,2.0,1,1,70,10:33 PM,11:03 AM,09:17 AM,05:06 PM,-11,-15,-11,-15,14,60,99,0.0,1017,-6,1,224,8
2010-01-05,-6,-9,0.0,5.8,1,1,63,11:58 PM,11:19 AM,09:17 AM,05:08 PM,-8,-12,-7,-12,17,60,97,0.0,1010,-6,2,174,10
2010-01-06,-5,-12,0.1,2.0,1,1,56,No moonrise,11:34 AM,09:16 AM,05:09 PM,-8,-11,-8,-11,11,89,98,0.2,1005,-5,2,180,6
2010-01-07,-6,-9,0.0,2.0,1,1,48,01:20 AM,11:50 AM,09:16 AM,05:10 PM,-7,-12,-7,-12,16,99,97,0.0,1010,-6,1,236,10
2010-01-08,-4,-9,0.0,2.0,1,1,41,02:41 AM,12:08 PM,09:15 AM,05:12 PM,-6,-10,-6,-10,18,96,96,0.0,1021,-4,5,123,11
2010-01-09,-3,-4,1.2,2.0,1,1,34,04:00 AM,12:30 PM,09:15 AM,05:13 PM,-4,-10,-3,-10,39,100,96,3.1,1017,-3,8,49,25
